 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	11/28/2014 2:55:34 PM
StationID:	20141128_test
Date	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Initial Abstracted Flow (mm/day)	Overland Flow (mm/day)	PET (mm/day)	AET(mm/day)	Average Soil Root zone (mm)	Average Soil Unsaturated Zone (mm)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)	Water Use (cfs)	Discharge + Water Use (cfs)
12/22/1986	64.891493061	0.92755729827	1.34897108126e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00429752203281	355.409835245	0.0	291.717765365	0.0	-9.28340277778	55.6080902832
12/23/1986	62.8411872086	0.899537385796	6.12431923409e-12	0.0	0.0	0.0	0.514940810696	0.514925130878	61.5361287046	0.0	351.601738587	0.0	292.617437533	0.0	-9.28340277778	53.5577844308
12/24/1986	58.1413913422	0.829105229394	8.28504407792e-06	0.0	9.74339127661e-05	0.0	0.587047765572	0.587047765572	61.6702598495	0.0470939026048	342.004146689	0.0	293.263240215	0.0	-9.28340277778	48.8579885644
12/25/1986	154.022819695	1.6018874137	0.00142149559599	0.489871214267	0.00212275838539	0.0	0.562324619242	0.562324619242	61.6702598495	0.710644123559	329.578943722	16.867556008	278.499059803	0.0	-9.28340277778	144.739416917
12/26/1986	152.375947375	2.13402942888	6.62446158516e-05	0.0	0.000282082511695	0.0	0.762641594543	0.762641594543	61.6702598495	0.346678253455	308.144839654	0.0	278.909766686	0.0	-9.28340277778	143.092544597
12/27/1986	140.684099487	1.99664313818	6.23041243134e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.0133572506494	307.634839654	0.0	280.535764136	0.0	-9.28340277778	131.40069671
12/28/1986	124.68419618	1.77730317856	5.92994520095e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00819188726987	307.124839654	0.0	282.271505082	0.0	-9.28340277778	115.400793402
12/29/1986	111.645487291	1.59409453007	5.92993155975e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00812018154733	306.614839654	0.0	283.827152628	0.0	-9.28340277778	102.362084513
12/30/1986	101.198454728	1.44588407479	5.92993155914e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00542495058623	306.104839654	0.0	285.230353828	0.0	-9.28340277778	91.9150519499
12/31/1986	92.6326987935	1.3238586881	2.50309460568e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00237799759572	305.594839654	0.0	286.509904986	0.0	-9.28340277778	83.3492960157
01/01/1987	88.4535516599	1.26664745502	1.13640319287e-12	0.0	0.0	0.0	0.499582397013	0.499532355326	61.3919329001	0.0	303.382285179	0.0	287.783337645	0.0	20.88765625	109.34120791
01/02/1987	128.534204209	1.63461986899	0.00046819577779	0.149185442917	0.00128979580712	0.0	0.485127577837	0.485127577837	61.6702598495	0.230335520489	302.260870443	9.13094346988	281.336864782	0.0	20.88765625	149.421860459
01/03/1987	120.665542906	1.70757814401	4.62843092988e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00866025221554	539.637722785	23.7886852342	282.784411338	0.0	20.88765625	141.553199156
01/04/1987	108.457758968	1.54449545998	1.34893085111e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00179820187782	539.127722785	0.0	284.283767206	0.0	20.88765625	129.345415218
01/05/1987	98.3394818845	1.40367952759	1.34897107943e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.0064902345965	538.617722785	0.0	285.652398851	0.0	20.88765625	119.227138135
01/06/1987	90.1297267073	1.2876386478	1.34897108126e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00667579845295	538.107722785	0.0	286.899167887	0.0	20.88765625	111.017382957
01/07/1987	85.5686045345	1.21906692761	3.49369428274e-05	0.0	0.000130361450958	0.0	0.636799476967	0.636799476967	61.6702598495	0.0213218246947	525.546009952	0.0	287.52662763	0.0	20.88765625	106.456260784
01/08/1987	80.5693102797	1.14961250038	2.6700522433e-06	0.0	5.14427702645e-05	0.0	0.56606878033	0.56606878033	61.6702598495	0.00693835016952	518.326936095	0.0	288.516334541	0.0	20.88765625	101.45696653
01/09/1987	75.145961047	1.07348427716	2.51494740563e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00930756283912	517.816936095	0.0	289.548684205	0.0	20.88765625	96.033617297
01/10/1987	70.376193468	1.00576261346	2.50293956564e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.0033150685596	560.833998522	4.35270624275	290.504204262	0.0	20.88765625	91.263849718
01/11/1987	66.1601199092	0.94564575764	2.50293902048e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00457863929859	720.138693168	15.9814694646	291.406360425	0.0	20.88765625	87.0477761592
01/12/1987	62.4956172199	0.893315839461	5.92977597391e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00160895801836	722.713080543	0.308438737523	292.251425724	0.0	20.88765625	83.3832734699
01/13/1987	59.1688139756	0.845769856956	5.92993155207e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00225536320183	722.203080543	0.0	293.052155648	0.0	20.88765625	80.0564702256
01/14/1987	56.1988659742	0.803315203464	5.92993155914e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00249141244076	721.693080543	0.0	293.809632973	0.0	20.88765625	77.0865222242
01/15/1987	64.2135521328	0.885410612373	0.000259974186598	0.00822518159899	0.000576168573471	0.0	0.859948161379	0.859948161379	61.6702598495	0.15975305825	679.585787066	0.393126263042	291.131673368	0.0	20.88765625	85.1012083828
01/16/1987	66.6759605847	0.939930765098	3.12747450257e-05	0.0	0.000193779517613	0.0	0.695454450592	0.695454450592	61.6702598495	0.0616381402164	663.97691079	0.0	291.118406204	0.0	20.88765625	87.5636168347
01/17/1987	64.0746160011	0.911657756028	2.64481250995e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00600534059872	663.46691079	0.0	291.928745614	0.0	20.88765625	84.9622722511
01/18/1987	60.4619935892	0.862850699773	2.50294546151e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.0104897548213	662.95691079	0.0	292.750612243	0.0	20.88765625	81.3496498392
01/19/1987	84.2472636553	1.12503430364	0.000463811493319	0.0237319918226	0.00127975409125	0.0	0.535989538813	0.535989538813	61.6702598495	0.458164388135	657.285312566	8.60841426707	285.720258398	0.0	20.88765625	105.134919905
01/20/1987	92.6919924668	1.30788389271	4.60852630918e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.0211028938884	803.909867724	14.7134555158	286.547604193	0.0	20.88765625	113.579648717
01/21/1987	85.5067494599	1.21660215876	5.92987156743e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00964242278918	803.399867724	0.0	287.711439673	0.0	20.88765625	106.39440571
01/22/1987	79.2015921838	1.13024954575	5.92993155641e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00237484691238	802.889867724	0.0	288.792234984	0.0	20.88765625	100.089248434
01/23/1987	73.7988870672	1.0542786152	5.92993155914e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00371165626952	1103.21030752	30.0830439797	289.804941511	0.0	20.88765625	94.6865433172
01/24/1987	69.1707910503	0.9885467247	1.34893675992e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00266100954021	1102.70030752	0.0	290.74882675	0.0	20.88765625	90.0584473003
01/25/1987	65.0625191738	0.929957922893	1.3489710797e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00752117279879	1102.19030752	0.0	291.639485603	0.0	20.88765625	85.9501754238
01/26/1987	61.4653711788	0.878584497992	1.34897108126e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00697193150566	1101.68030752	0.0	292.472792547	0.0	20.88765625	82.3530274288
01/27/1987	58.2848119896	0.833133523134	1.34897108126e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00364314378875	1101.17030752	0.0	293.257395978	0.0	20.88765625	79.1724682396
01/28/1987	55.4132158133	0.792083970164	1.34897108126e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00326562171697	1100.66030752	0.0	294.003526642	0.0	20.88765625	76.3008720633
01/29/1987	52.8109843897	0.754879842232	2.50343781913e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00357798403464	1100.15030752	0.0	294.712787182	0.0	20.88765625	73.6986406397
01/30/1987	50.4587002225	0.721247804107	2.50293904311e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00304793680536	1099.64030752	0.0	295.387240848	0.0	20.88765625	71.3463564725
01/31/1987	48.3012711401	0.690399029965	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00395394252932	1181.35152679	8.22212192661	296.032020491	0.0	20.88765625	69.1889273901
02/01/1987	46.3370120339	0.662312509958	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.0036671440149	1180.84152679	0.0	296.647239723	0.0	20.88765625	67.2246682839
02/02/1987	44.508590445	0.636165478733	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00864732778298	1180.33152679	0.0	297.241386642	0.0	20.88765625	65.396246695
02/03/1987	48.3298845224	0.673037010676	7.57927735454e-05	0.0	0.000519141610468	0.0	0.688371906505	0.688371906505	61.6702598495	0.174298942875	1159.95548713	1.41394437086	295.326267859	0.0	20.88765625	69.2175407724
02/04/1987	50.7454878856	0.71363694411	1.24089852598e-05	0.0	0.000207304190967	0.0	0.627956795239	0.627956795239	61.6702598495	0.149169677365	1146.69938706	0.26759717957	295.056334061	0.0	20.88765625	71.6331441356
02/05/1987	51.7224071478	0.727706384717	1.51773151548e-05	0.0	0.000243243259134	0.0	0.555067357224	0.555067357224	61.6702598495	0.260301625019	1142.77897859	1.4165521827	294.648048983	0.0	20.88765625	72.6100633978
02/06/1987	51.5280595615	0.732855331074	2.57173029141e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.0099849625529	1142.26897859	0.0	295.08217107	0.0	20.88765625	72.4157158115
02/07/1987	49.4113547016	0.70475117044	6.96215377211e-07	0.0	3.7331530225e-05	0.0	0.618594455582	0.618594455582	61.6702598495	0.00618088049802	1135.28650947	0.0	295.710316722	0.0	20.88765625	70.2990109516
02/08/1987	48.4017927891	0.68653889342	1.19255919901e-05	0.0	0.0001869093092	0.0	0.740818157889	0.740818157889	61.6702598495	0.123827763976	1120.40690742	0.0	295.777319588	0.0	20.88765625	69.2894490391
02/09/1987	47.448200771	0.676527704677	2.55696749108e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.0143679546395	1130.266253	1.03693455884	296.297031534	0.0	20.88765625	68.335857021
02/10/1987	45.5826031716	0.650974024384	2.50294147335e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00898145920458	1129.756253	0.0	296.895718944	0.0	20.88765625	66.4702594216
02/11/1987	43.8505977735	0.626576881843	2.50293902057e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00281601673484	1129.246253	0.0	297.469014656	0.0	20.88765625	64.7382540235
02/12/1987	42.809169151	0.614047924208	1.13633255734e-12	0.0	0.0	0.0	0.573354639865	0.573302532648	61.3723911961	0.0	1126.49139314	0.0	298.084069971	0.0	20.88765625	63.696825401
02/13/1987	40.4575700391	0.578952639601	2.50282539236e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.4132777909	0.00235249125027	1127.64279813	0.166140499098	298.658725063	0.0	20.88765625	61.3452262891
02/14/1987	39.0164758565	0.55785936316	2.5029390153e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.4541643858	0.0019874277673	1127.13279813	0.0	299.209358898	0.0	20.88765625	59.9041321065
02/15/1987	37.6581631864	0.538272811787	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.4950509807	0.00242799746978	1126.62279813	0.0	299.741051632	0.0	20.88765625	58.5458194364
02/16/1987	36.3919550497	0.520111189147	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.5359375755	0.00069451716358	1126.11279813	0.0	300.252232677	0.0	20.88765625	57.2796112997
02/17/1987	35.2039709928	0.503103339113	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.5765623735	0.000592005908455	1125.60279813	0.0	300.747906615	0.0	20.88765625	56.0916272428
02/18/1987	34.0984273349	0.487184321789	5.44635821519e-07	0.0	3.09446896513e-05	0.0	0.646431078437	0.646431078437	61.612755179	0.000579623821512	1118.66111344	0.0	301.228643843	0.0	20.88765625	54.9860835849
02/19/1987	33.0521098181	0.472286312582	2.50529803001e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6531563225	0.000376800387455	1118.15111344	0.0	301.693075608	0.0	20.88765625	53.9397660681
02/20/1987	32.0785017276	0.458384086734	2.50293912756e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00452641859732	1117.64111344	0.0	302.124347697	0.0	20.88765625	52.9661579776
02/21/1987	31.2077017625	0.445940189361	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00986621003992	1117.13111344	0.0	302.527004969	0.0	20.88765625	52.0953580125
02/22/1987	30.6767450947	0.439875725666	1.13633255729e-12	0.0	0.0	0.0	0.619242995996	0.619218040138	61.4814158871	0.0	1112.8271231	0.0	302.959202719	0.0	20.88765625	51.5644013447
02/23/1987	35.5912856779	0.474992975315	0.000222482989689	0.0	0.000879951108148	0.0	0.826272894302	0.826272894302	61.6702598495	0.795360320915	1084.83469597	3.24247937142	299.219151418	0.0	20.88765625	56.4789419279
02/24/1987	38.9840974924	0.547078429505	1.10992017383e-07	0.0	1.15298815992e-05	0.0	0.646498219479	0.646491938818	61.6054982903	2.22152479496e-06	1079.00634969	0.0	298.966312204	0.0	20.88765625	59.8717537424
02/25/1987	38.9269873267	0.55608788047	5.03902979338e-12	0.0	0.0	0.0	0.593146870428	0.591796945854	61.1998815722	0.0	1077.1438936	0.0	299.525926689	0.0	20.88765625	59.8146435767
02/26/1987	36.8936019638	0.527128992424	2.50282541008e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.2407681671	0.00128290775521	1076.6338936	0.0	300.047417479	0.0	20.88765625	57.7812582138
02/27/1987	36.0472063454	0.517799206824	1.13628097825e-12	0.0	0.0	0.0	0.603995999154	0.596193448428	60.8729242682	0.0	1074.35044727	0.0	300.567108721	0.0	20.88765625	56.9348625954
02/28/1987	34.7465103148	0.494015443236	7.52491209224e-06	0.0	0.000145451683212	0.0	0.776209794241	0.776209794241	61.308781583	0.0124615005195	1061.12269827	0.0	300.968149565	0.0	20.88765625	55.6341665648
03/01/1987	159.691184486	1.28557327949	0.00249143749509	0.834448208554	0.00269667162885	0.0	0.775114584392	0.775114584392	61.6702598495	1.26835166281	1039.86849034	24.3025300721	279.096100247	0.0	20.88765625	180.578840736
03/02/1987	532.685618735	6.24815500678	0.00406476349431	1.14430940941	0.00188545206583	0.0	0.658609544724	0.658609544724	61.6702598495	1.13332726097	1031.01237191	29.3514752999	256.870331204	0.0	20.88765625	553.573274985
03/03/1987	631.12549449	8.96295703904	1.84539977143e-07	0.0	0.0	0.0	0.653280915783	0.653264984237	61.5149183348	0.0	1026.0329779	0.0	264.79873843	0.0	20.88765625	652.01315074
03/04/1987	373.201501724	5.30153903662	1.56796865695e-06	0.0	1.87571093007e-05	0.0	0.68251876323	0.68242734429	61.5031448913	1.4454183014e-06	1019.30807376	0.0	270.164264646	0.0	20.88765625	394.089157974
03/05/1987	234.995530695	3.34079794377	1.34962169474e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.5435460214	0.0010532901099	1018.79807376	0.0	273.529624566	0.0	20.88765625	255.883186945
03/06/1987	208.932119219	2.98169333807	6.12727301471e-12	0.0	0.0	0.0	0.661985317802	0.660971544386	61.3828544149	0.0	1013.79519423	0.0	276.539842328	0.0	20.88765625	229.819775469
03/07/1987	162.591675872	2.31116676166	0.000122898666908	0.0	0.000238719661285	0.0	1.01530539497	1.01530539497	61.6702598495	0.252259149695	989.632911958	0.0	278.023513927	0.0	20.88765625	183.479332122
03/08/1987	156.982773404	2.2215687842	0.000117975402817	0.0	0.000584608520207	0.0	1.5110049031	1.5110049031	61.6702598495	0.528692361996	946.704501956	0.0	277.774334854	0.0	20.88765625	177.870429654
03/09/1987	167.357831168	2.36376982035	0.000165779983787	0.0	0.000687533814122	0.0	1.82271670392	1.82271670392	61.6702598495	0.335264796411	894.688651872	0.0	276.600363963	0.0	20.88765625	188.245487418
03/10/1987	162.036507368	2.30731756671	8.89079767666e-07	0.0	4.12952467653e-05	0.0	0.721005289947	0.721005289947	61.6702598495	0.0104983786151	886.654320963	0.0	278.519203015	0.0	20.88765625	182.924163618
03/11/1987	141.274885422	2.01609681718	2.5068618031e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00362872207153	886.144320963	0.0	280.493732753	0.0	20.88765625	162.162541672
03/12/1987	131.71282708	1.88435489764	1.13811349785e-12	0.0	0.0	0.0	0.652078851793	0.652022161895	61.3414040158	0.0	882.912090783	0.0	282.389653741	0.0	20.88765625	152.60048333
03/13/1987	110.589330462	1.58062275866	2.50282539237e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.3822906106	0.000363837528477	882.675088744	0.027299796054	283.972878289	0.0	20.88765625	131.476986712
03/14/1987	104.542840458	1.49733482186	1.13628097021e-12	0.0	0.0	0.0	0.649642604286	0.644324240002	61.0082757448	0.0	879.971809475	0.0	285.48151244	0.0	20.88765625	125.430496708
03/15/1987	90.9435853516	1.30038700201	7.35039243971e-07	0.0	3.61182438788e-05	0.0	0.734343763222	0.734343763222	61.0550089717	0.000591655255124	872.050366258	0.0	286.781241174	0.0	20.88765625	111.831241602
03/16/1987	84.068780601	1.19971180729	3.9682768468e-06	0.0	0.000101560380687	0.0	0.796857354767	0.796857354767	61.3246180578	0.00476102402119	860.668184933	0.0	287.926308429	0.0	20.88765625	104.956436851
03/17/1987	77.9625984431	1.11375282545	2.52084133622e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.3650192013	0.000526568838745	860.158184933	0.0	289.033437288	0.0	20.88765625	98.8502546931
03/18/1987	74.9420321874	1.07187696715	1.29208824528e-07	0.0	1.30405483817e-05	0.0	0.719875984141	0.718801697359	61.2940628288	1.67082013406e-06	853.667327534	0.0	290.112564342	0.0	20.88765625	95.8296884374
03/19/1987	68.1426309796	0.971334855055	5.65639443477e-06	0.0	0.000123308407158	0.0	0.830130430359	0.830130430359	61.636605833	0.00474333580491	841.002108502	0.0	291.008348321	0.0	20.88765625	89.0302872296
03/20/1987	65.8779149517	0.934054462658	2.19064207441e-05	0.0	0.000252147757249	0.0	0.982659877872	0.982659877872	61.6702598495	0.184035445156	820.850561008	0.0	291.13679185	0.0	20.88765625	86.7655712017
03/21/1987	65.3380972002	0.933865638172	9.94549963129e-10	0.0	0.0	0.0	0.688607951089	0.688561807173	61.3810285001	0.0	816.856794992	0.0	291.890383773	0.0	20.88765625	86.2257534502
03/22/1987	74.6653102891	1.02576515519	0.000194752986377	0.00978795757325	0.000835174541273	0.0	0.80942306165	0.80942306165	61.6702598495	0.23720144053	798.915700628	3.97185970539	288.508460524	0.0	20.88765625	95.5529665391
03/23/1987	80.0518990207	1.12683401043	2.7136166447e-05	0.0	0.000280976185739	0.0	1.03687906913	1.03687906913	61.6702598495	0.081803174605	776.849818931	0.0	288.324050168	0.0	20.88765625	100.939555271
03/24/1987	83.2577591249	1.16891630053	9.1161221794e-05	0.0	0.000513860838756	0.0	1.4718438012	1.4718438012	61.6702598495	0.203527728941	738.413677974	0.0	287.263817028	0.0	20.88765625	104.145415375
03/25/1987	91.0298631404	1.27528087441	0.000132024037542	0.0	0.000614280734658	0.0	1.75649254173	1.75649254173	61.6702598495	0.277346395815	691.524201161	0.0	285.703851435	0.0	20.88765625	111.91751939
03/26/1987	99.656742879	1.39462866157	0.000162425597194	0.0	0.000677683544161	0.0	1.9878920045	1.9878920045	61.6702598495	0.646544435317	638.659671472	0.0	284.196782546	0.0	20.88765625	120.544399129
03/27/1987	106.834307085	1.50630422232	5.67570097919e-05	0.0	0.000406728521928	0.0	1.26565093569	1.26565093569	61.6702598495	0.452917248367	608.01752249	0.0	283.726847997	0.0	20.88765625	127.721963335
03/28/1987	140.14781444	1.93080589986	0.000380505037559	0.0234184037524	0.00110719264156	0.0	1.46952822974	1.46952822974	61.6702598495	0.285664230034	545.787725572	2.03309293395	278.750349035	0.0	20.88765625	161.03547069
03/29/1987	152.511662021	2.14711233065	0.000118981915841	0.0	0.000583715259164	0.0	1.70261051307	1.70261051307	61.6702598495	0.376724257389	501.217696033	0.0	278.263028864	0.0	20.88765625	173.399318271
03/30/1987	157.255914844	2.21695236277	0.000150667915202	0.0	0.000653247824044	0.0	1.94367424659	1.94367424659	61.6702598495	0.673814665161	450.273497877	0.0	277.659532592	0.0	20.88765625	178.143571094
03/31/1987	393.399625934	4.23803824958	0.00330154532586	1.18724555702	0.0030105058272	0.0	1.37351004959	1.37351004959	61.6702598495	6.629384489	394.380968618	26.6867245707	258.233148148	0.0	20.88765625	414.287282184
04/01/1987	1972.99292588	17.6533626627	0.00395365348454	10.3728591247	0.00323187834449	0.0	1.6176913509	1.6176913509	61.6702598495	1.65092496534	325.657638472	29.8707904197	244.330559302	0.0	4.64170138889	1977.63462727
04/02/1987	1439.85391939	20.5045434021	1.79495590504e-07	0.0	0.0	0.0	0.727588643886	0.727542430959	61.3750610856	0.0	321.333739672	0.0	263.446660356	0.0	4.64170138889	1444.49562078
04/03/1987	482.856013549	6.66473057973	0.00222129187613	0.0501701688886	0.000875215570019	0.0	0.970892936586	0.970892936586	61.6702598495	2.5761926106	293.273301614	13.3209458851	257.962553219	0.0	4.64170138889	487.497714938
04/04/1987	1852.85022509	21.2018121757	0.00695729154949	5.05059857753	0.00116038308641	0.0	1.08506066701	1.08506066701	61.6702598495	1.85458314849	257.337369252	39.2761361642	241.677475959	0.0	4.64170138889	1857.49192648
04/05/1987	5092.29654299	51.6947791212	0.0140427091421	20.756887357	0.00127862355672	0.0	1.17885703512	1.17885703512	61.6702598495	3.29707858744	215.461235816	75.536461318	233.332688158	0.0	4.64170138889	5096.93824438
