 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	10/29/2013 12:50:47 PM
StationID:	2013-29-10_b
Date	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Initial Abstracted Flow (mm/day)	Overland Flow (mm/day)	PET (mm/day)	AET(mm/day)	Average Soil Root zone (mm)	Average Soil Unsaturated Zone (mm)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)
03/26/1991	1362.60195522	3.3877668213	4.64614398858e-07	0.0	0.0	0.0	1.08470309874	1.08388183057	44.9089864112	0.0	0.0	1.04797927065	308.229393354	0.000715586821439
03/27/1991	1246.98329773	3.03668906535	0.017246001933	0.0	0.0960630836643	0.00109299050144	1.32695058871	1.32695058871	44.9457102393	0.0116224916758	0.0	6.39385806356	306.2926786	0.000630947265408
03/28/1991	1262.21380942	3.0968816229	0.0111526810366	0.0	0.0500236464735	0.000649877301503	1.94379962283	1.94379962283	44.9457102393	0.0166581923416	0.0	4.67942747148	306.714566735	0.0006353582303
03/29/1991	1209.39859825	3.03705178532	5.06330935725e-07	0.0	0.0	0.0	2.0194531869	1.97429260727	42.9262570524	0.0	0.0	0.0	309.806807158	0.000626363177426
03/30/1991	1021.11000019	2.51557452746	0.00350051698519	0.0	0.0707993908951	0.000531895171654	1.35012811331	1.35012811331	44.9457102393	0.00397684960664	0.0	4.67262576608	311.099776652	0.000537355073855
03/31/1991	950.444412362	2.3796857769	1.5892322526e-07	0.0	0.0	0.0	0.932176299082	0.911330236556	44.0135339402	0.0	0.0	0.0	313.563844112	0.000512629373658
04/01/1991	816.100537729	2.07472634193	7.21510326443e-12	0.0	0.0	0.0	1.08861758767	1.00638658017	42.9862479758	0.0	0.0	0.0	315.730088644	0.000424545052512
04/02/1991	777.099137836	1.91359504419	0.00540260156374	1.24603987653e-05	0.0874432020113	0.00066380908945	1.06492012711	1.06492012711	44.9457102393	0.00515834297454	0.0	5.21674344399	315.521041996	0.000408939903146
04/03/1991	740.289189048	1.87080656726	2.45277731529e-07	0.0	0.0	0.0	1.15672809042	1.13086040045	43.7889821488	0.0	0.0	0.0	317.475903884	0.000397960444578
04/04/1991	657.722211347	1.68020327448	1.11355917837e-11	0.0	0.0	0.0	1.56025206871	1.42279803527	42.3356893074	0.0	0.0	0.0	319.241064681	0.000317258757973
04/05/1991	594.741218842	1.52528850765	5.05555084844e-16	0.0	0.0	0.0	1.91173888633	1.59421415459	40.7080556131	0.0	0.0	0.0	320.850481266	0.000261012151875
04/06/1991	541.58425053	1.36287619039	0.000798677899572	0.0	0.0342470302266	0.000171457270248	1.98073915669	1.98073915669	41.9955505112	0.000445569457764	0.0	3.54789686949	321.980478529	0.000245909574017
04/07/1991	512.501047424	1.31491111096	3.62599205434e-08	0.0	0.0	0.0	2.97351914477	2.4297695881	39.5110103743	0.0	0.0	0.0	323.374708738	0.00023042997261
04/08/1991	475.204241381	1.21934034402	1.64619784587e-12	0.0	0.0	0.0	3.5356661307	2.46459562997	36.9975045268	0.0	0.0	0.0	324.671183981	0.000175310087369
04/09/1991	443.008292845	1.13667293278	7.47372665775e-17	0.0	0.0	0.0	3.6506039366	2.15314725217	34.8061796155	0.0	0.0	0.0	325.882626354	0.000153885650652
04/10/1991	403.397506159	1.03462990242	3.7258393254e-07	0.0	0.000748077841563	3.36349404409e-06	3.10338646974	3.10338646974	34.8396288228	9.9232275639e-06	0.0	3.13687171004	326.982130875	0.000172809668307
