siteNo,date,discharge
basin0,1991-12-13,108.804419048
basin0,1991-12-14,166.733244764
basin0,1991-12-15,212.293026234
basin0,1991-12-16,232.927697069
basin0,1991-12-17,193.000642606
basin0,1991-12-18,146.326528478
basin0,1991-12-19,126.469496349
basin0,1991-12-20,111.210378451
basin0,1991-12-21,99.1654193902
basin0,1991-12-22,93.4248365719
basin0,1991-12-23,82.3163468152
basin0,1991-12-24,93.8774744189
basin0,1991-12-25,92.0906752743
basin0,1991-12-26,83.4533004778
basin0,1991-12-27,79.2572154724
basin0,1991-12-28,69.3082915464
basin0,1991-12-29,78.4765246711
basin0,1991-12-30,140.824593465
basin0,1991-12-31,177.717307294
basin0,1992-01-01,186.587290005
basin0,1992-01-02,162.004555183
basin0,1992-01-03,143.651088337
basin0,1992-01-04,144.003231306
basin0,1992-01-05,167.055265685
basin0,1992-01-06,183.859199802
basin0,1992-01-07,166.793518926
basin0,1992-01-08,147.664246231
basin0,1992-01-09,133.122514151
basin0,1992-01-10,120.258174254
basin0,1992-01-11,117.173912558
basin0,1992-01-12,109.251368037
basin0,1992-01-13,101.75100736
basin0,1992-01-14,160.119878706
basin0,1992-01-15,284.942836428
basin0,1992-01-16,330.287712283
basin0,1992-01-17,264.941618173
basin0,1992-01-18,219.131725954
basin0,1992-01-19,187.857327302
basin0,1992-01-20,165.133339008
basin0,1992-01-21,148.064134619
basin0,1992-01-22,134.725876183
basin0,1992-01-23,128.395940591
basin0,1992-01-24,376.911435547
basin0,1992-01-25,390.009291697
basin0,1992-01-26,297.843795451
basin0,1992-01-27,240.171104237
basin0,1992-01-28,202.384960329
basin0,1992-01-29,175.841063082
basin0,1992-01-30,157.997394482
basin0,1992-01-31,146.901408103
basin0,1992-02-01,137.078779617
basin0,1992-02-02,126.028413138
basin0,1992-02-03,116.765401832
basin0,1992-02-04,109.04569746
basin0,1992-02-05,102.664490499
basin0,1992-02-06,97.2069970842
basin0,1992-02-07,92.2496484774
basin0,1992-02-08,87.9650296635
basin0,1992-02-09,84.1397684254
basin0,1992-02-10,80.7461793427
basin0,1992-02-11,77.7200013743
basin0,1992-02-12,76.488296272
basin0,1992-02-13,74.4654062837
basin0,1992-02-14,72.0201846503
basin0,1992-02-15,69.8122270322
basin0,1992-02-16,133.137443034
basin0,1992-02-17,134.520154411
basin0,1992-02-18,130.123750967
basin0,1992-02-19,147.467800539
basin0,1992-02-20,157.446161315
basin0,1992-02-21,157.004698874
basin0,1992-02-22,150.820224229
basin0,1992-02-23,143.502514449
basin0,1992-02-24,129.950495579
basin0,1992-02-25,115.271423445
basin0,1992-02-26,159.783581325
basin0,1992-02-27,152.503023544
basin0,1992-02-28,137.952745545
basin0,1992-02-29,159.485179304
basin0,1992-03-01,163.083161104
basin0,1992-03-02,148.139122964
basin0,1992-03-03,136.700170703
basin0,1992-03-04,130.38370383
basin0,1992-03-05,119.438557589
basin0,1992-03-06,116.77656394
basin0,1992-03-07,107.38158247
basin0,1992-03-08,120.115627941
basin0,1992-03-09,127.825217863
basin0,1992-03-10,119.757726251
basin0,1992-03-11,543.533469887
basin0,1992-03-12,430.572461054
basin0,1992-03-13,461.332880583
basin0,1992-03-14,323.919552743
basin0,1992-03-15,247.788679641
basin0,1992-03-16,203.550073986
basin0,1992-03-17,174.30090736
basin0,1992-03-18,153.125771338
basin0,1992-03-19,170.858599302
basin0,1992-03-20,170.434485059
basin0,1992-03-21,160.247368544
basin0,1992-03-22,136.739848069
basin0,1992-03-23,125.227590545
basin0,1992-03-24,115.840984866
basin0,1992-03-25,107.999748313
basin0,1992-03-26,119.084525765
basin0,1992-03-27,828.658792865
basin0,1992-03-28,566.632712247
basin0,1992-03-29,425.975565187
basin0,1992-03-30,355.168421077
basin0,1992-03-31,276.945623264
basin0,1992-04-01,243.859257287
basin0,1992-04-02,182.22733657
basin0,1992-04-03,167.44367726
basin0,1992-04-04,144.278111253
basin0,1992-04-05,126.555204371
basin0,1992-04-06,112.951481699
basin0,1992-04-07,102.106119882
basin0,1992-04-08,90.496255892
basin0,1992-04-09,86.5611221728
basin0,1992-04-10,80.0991411353
basin0,1992-04-11,80.1668975631
basin0,1992-04-12,151.087074324
basin0,1992-04-13,161.46823173
basin0,1992-04-14,151.744756979
basin0,1992-04-15,131.86039366
basin0,1992-04-16,117.033972539
basin0,1992-04-17,169.955244454
basin0,1992-04-18,255.480826675
basin0,1992-04-19,517.05197121
basin0,1992-04-20,467.894811442
basin0,1992-04-21,383.643670571
basin0,1992-04-22,246.215194251
basin0,1992-04-23,214.419517589
basin0,1992-04-24,207.766273287
basin0,1992-04-25,234.920336323
basin0,1992-04-26,289.95929161
basin0,1992-04-27,298.57109529
basin0,1992-04-28,290.265835802
basin0,1992-04-29,225.872544511
basin0,1992-04-30,183.268191146
basin0,1992-05-01,154.990117408
basin0,1992-05-02,130.616907043
basin0,1992-05-03,201.563552949
basin0,1992-05-04,180.883447006
basin0,1992-05-05,168.228351963
basin0,1992-05-06,152.518646232
basin0,1992-05-07,152.537693492
basin0,1992-05-08,134.078828783
basin0,1992-05-09,113.941473965
basin0,1992-05-10,107.526408626
basin0,1992-05-11,97.4475569597
basin0,1992-05-12,89.5091443302
basin0,1992-05-13,82.8475866141
basin0,1992-05-14,77.1743211036
basin0,1992-05-15,72.2822915855
basin0,1992-05-16,67.6431916956
basin0,1992-05-17,67.0081837453
basin0,1992-05-18,64.1376030781
basin0,1992-05-19,60.8271856014
basin0,1992-05-20,57.8707598675
basin0,1992-05-21,55.2139575328
basin0,1992-05-22,52.8130648294
basin0,1992-05-23,50.6325235842
basin0,1992-05-24,48.6431063445
basin0,1992-05-25,50.3852846029
basin0,1992-05-26,50.1973128142
basin0,1992-05-27,49.6238097205
basin0,1992-05-28,47.1802527855
basin0,1992-05-29,46.5768859409
basin0,1992-05-30,44.9770802243
basin0,1992-05-31,214.394827488
basin0,1992-06-01,1124.97037082
basin0,1992-06-02,349.344438899
basin0,1992-06-03,262.606538788
basin0,1992-06-04,204.46002154
basin0,1992-06-05,169.904409453
basin0,1992-06-06,1584.5765991
basin0,1992-06-07,1155.09828832
basin0,1992-06-08,423.57778382
basin0,1992-06-09,268.144422642
basin0,1992-06-10,241.88251539
basin0,1992-06-11,194.68560077
basin0,1992-06-12,162.260002325
basin0,1992-06-13,139.696334404
basin0,1992-06-14,123.22066326
basin0,1992-06-15,110.425851833
basin0,1992-06-16,100.18510728
basin0,1992-06-17,91.7931452799
basin0,1992-06-18,84.7846905776
basin0,1992-06-19,78.8397683558
basin0,1992-06-20,71.9956184195
basin0,1992-06-21,70.1491314984
basin0,1992-06-22,66.2200229765
basin0,1992-06-23,62.6817938197
basin0,1992-06-24,60.7003689737
basin0,1992-06-25,63.9867522807
basin0,1992-06-26,61.528682217
basin0,1992-06-27,62.7206878666
basin0,1992-06-28,60.04171359
basin0,1992-06-29,57.2576683281
basin0,1992-06-30,54.7474463607
basin0,1992-07-01,50.0703374805
basin0,1992-07-02,47.9283549399
basin0,1992-07-03,45.972474051
basin0,1992-07-04,102.710289288
basin0,1992-07-05,54.0732400994
basin0,1992-07-06,61.4877737701
basin0,1992-07-07,57.1460316008
basin0,1992-07-08,54.1530075291
basin0,1992-07-09,82.0247334522
basin0,1992-07-10,57.2402803196
basin0,1992-07-11,54.2735137294
basin0,1992-07-12,51.7373524364
basin0,1992-07-13,48.6823074926
basin0,1992-07-14,47.7128961952
basin0,1992-07-15,47.039409502
basin0,1992-07-16,120.744986983
basin0,1992-07-17,61.1399446077
basin0,1992-07-18,65.4389658202
basin0,1992-07-19,65.1224657864
basin0,1992-07-20,62.000252258
basin0,1992-07-21,58.6679959436
basin0,1992-07-22,55.6932823656
basin0,1992-07-23,53.0210215034
basin0,1992-07-24,56.5624125558
basin0,1992-07-25,54.3765344736
basin0,1992-07-26,52.3141048046
basin0,1992-07-27,55.8017835075
basin0,1992-07-28,51.8777814624
basin0,1992-07-29,49.7312915956
basin0,1992-07-30,53.1647928976
basin0,1992-07-31,49.6659031378
basin0,1992-08-01,121.977784234
basin0,1992-08-02,97.1247370755
basin0,1992-08-03,91.8193393362
basin0,1992-08-04,139.385417549
basin0,1992-08-05,179.627503746
basin0,1992-08-06,206.426509997
basin0,1992-08-07,176.929527026
basin0,1992-08-08,149.314786574
basin0,1992-08-09,253.939046158
basin0,1992-08-10,304.752671325
basin0,1992-08-11,312.172934849
basin0,1992-08-12,245.693931762
basin0,1992-08-13,194.608787175
basin0,1992-08-14,162.162177842
basin0,1992-08-15,139.149774627
basin0,1992-08-16,122.164766515
basin0,1992-08-17,105.460544161
basin0,1992-08-18,108.094552268
basin0,1992-08-19,101.8615751
basin0,1992-08-20,91.8637864035
basin0,1992-08-21,84.0307219715
basin0,1992-08-22,77.8394606948
basin0,1992-08-23,72.5367526273
basin0,1992-08-24,67.942159018
basin0,1992-08-25,63.9213363512
basin0,1992-08-26,71.482560884
basin0,1992-08-27,68.79503003
basin0,1992-08-28,66.2639277333
basin0,1992-08-29,68.5592076453
basin0,1992-08-30,65.4268682916
basin0,1992-08-31,62.2577528011
basin0,1992-09-01,58.8923137698
basin0,1992-09-02,55.8901104453
basin0,1992-09-03,55.2084428679
basin0,1992-09-04,55.2914957979
basin0,1992-09-05,52.8429976067
basin0,1992-09-06,50.5494761212
basin0,1992-09-07,47.4960619951
basin0,1992-09-08,46.6203727397
basin0,1992-09-09,44.8421127556
basin0,1992-09-10,43.1360110942
basin0,1992-09-11,90.0506189456
basin0,1992-09-12,52.0594427992
basin0,1992-09-13,48.8970232264
basin0,1992-09-14,46.6253356279
basin0,1992-09-15,44.774524297
basin0,1992-09-16,43.0738769647
basin0,1992-09-17,41.5057071513
basin0,1992-09-18,40.0550138893
basin0,1992-09-19,38.6549417242
basin0,1992-09-20,38.2948492855
basin0,1992-09-21,37.10776079
basin0,1992-09-22,37.2708624622
basin0,1992-09-23,104.037184966
basin0,1992-09-24,46.8682497699
basin0,1992-09-25,43.7885064279
basin0,1992-09-26,47.928057426
basin0,1992-09-27,59.0497486816
basin0,1992-09-28,59.7874544725
basin0,1992-09-29,57.7924295105
basin0,1992-09-30,54.8960294129
basin0,1992-10-01,40.6584205118
basin0,1992-10-02,38.2786337248
basin0,1992-10-03,36.1481130517
basin0,1992-10-04,34.2025539097
basin0,1992-10-05,32.4186575845
basin0,1992-10-06,30.7769430668
basin0,1992-10-07,29.2609528733
basin0,1992-10-08,27.8566863832
basin0,1992-10-09,26.5521563515
basin0,1992-10-10,345.031820057
basin0,1992-10-11,85.3296745295
basin0,1992-10-12,106.089108814
basin0,1992-10-13,108.807063166
basin0,1992-10-14,96.8470198081
basin0,1992-10-15,83.7690593341
basin0,1992-10-16,80.408467549
basin0,1992-10-17,79.0566422606
basin0,1992-10-18,72.306388238
basin0,1992-10-19,64.8179177054
basin0,1992-10-20,62.1505449049
basin0,1992-10-21,56.0334636764
basin0,1992-10-22,52.9682069476
basin0,1992-10-23,50.7109809498
basin0,1992-10-24,46.9556351875
basin0,1992-10-25,57.2867869894
basin0,1992-10-26,66.5643467438
basin0,1992-10-27,65.850503245
basin0,1992-10-28,60.378437835
basin0,1992-10-29,55.6064718729
basin0,1992-10-30,51.4336078542
basin0,1992-10-31,49.6227423453
basin0,1992-11-01,46.4068879631
basin0,1992-11-02,43.4005165475
basin0,1992-11-03,164.549550751
basin0,1992-11-04,182.341058279
basin0,1992-11-05,181.833679162
basin0,1992-11-06,177.778521668
basin0,1992-11-07,184.093077165
basin0,1992-11-08,154.231501631
basin0,1992-11-09,130.550678736
basin0,1992-11-10,112.815697802
basin0,1992-11-11,129.816290488
basin0,1992-11-12,177.062425351
basin0,1992-11-13,361.779666287
basin0,1992-11-14,506.562192139
basin0,1992-11-15,404.357532108
basin0,1992-11-16,269.463775473
basin0,1992-11-17,186.743144283
basin0,1992-11-18,156.112040867
basin0,1992-11-19,133.542539518
basin0,1992-11-20,123.711656536
basin0,1992-11-21,102.183448197
basin0,1992-11-22,300.49876102
basin0,1992-11-23,662.950721514
basin0,1992-11-24,754.348074849
basin0,1992-11-25,379.040573628
basin0,1992-11-26,395.172632645
basin0,1992-11-27,366.218933102
basin0,1992-11-28,342.883433472
basin0,1992-11-29,245.805937254
basin0,1992-11-30,190.583903269
basin0,1992-12-01,155.792086097
basin0,1992-12-02,131.615814943
basin0,1992-12-03,113.478654201
basin0,1992-12-04,106.099279575
basin0,1992-12-05,89.5313689915
basin0,1992-12-06,81.0010399902
basin0,1992-12-07,73.8824978113
basin0,1992-12-08,67.8222519735
basin0,1992-12-09,62.5950117989
basin0,1992-12-10,58.123668528
basin0,1992-12-11,54.2599081649
basin0,1992-12-12,50.86008052
basin0,1992-12-13,47.7956127536
basin0,1992-12-14,45.3574208463
basin0,1992-12-15,44.5564571144
basin0,1992-12-16,44.8570278811
basin0,1992-12-17,80.7183437945
basin0,1992-12-18,168.214328241
basin0,1992-12-19,205.324462561
basin0,1992-12-20,206.782021344
basin0,1992-12-21,219.624741522
basin0,1992-12-22,185.579922083
basin0,1992-12-23,155.959651605
basin0,1992-12-24,136.413615108
basin0,1992-12-25,121.51457206
basin0,1992-12-26,107.37711544
basin0,1992-12-27,96.1017058403
basin0,1992-12-28,86.7266178736
basin0,1992-12-29,118.550135516
basin0,1992-12-30,161.043482444
basin0,1992-12-31,202.549981646
basin0,1993-01-01,221.520008746
basin0,1993-01-02,199.132109925
basin0,1993-01-03,173.671203962
basin0,1993-01-04,264.630628357
basin0,1993-01-05,471.378855411
basin0,1993-01-06,783.140705588
basin0,1993-01-07,562.325879073
basin0,1993-01-08,441.713265871
basin0,1993-01-09,272.557524724
basin0,1993-01-10,223.569369396
basin0,1993-01-11,190.792599211
basin0,1993-01-12,167.440447874
basin0,1993-01-13,302.992704064
basin0,1993-01-14,288.33897942
basin0,1993-01-15,236.02034481
basin0,1993-01-16,199.600936445
basin0,1993-01-17,173.909020561
basin0,1993-01-18,154.747454557
basin0,1993-01-19,139.837342732
basin0,1993-01-20,128.114585445
basin0,1993-01-21,118.462579278
basin0,1993-01-22,208.989313615
basin0,1993-01-23,208.867730012
basin0,1993-01-24,186.656020717
basin0,1993-01-25,226.619676694
basin0,1993-01-26,275.087632232
basin0,1993-01-27,230.939146418
basin0,1993-01-28,210.325775852
basin0,1993-01-29,168.82858069
basin0,1993-01-30,150.555185651
basin0,1993-01-31,136.307086001
basin0,1993-02-01,124.932885072
basin0,1993-02-02,115.601313416
basin0,1993-02-03,107.828968648
basin0,1993-02-04,102.715158371
basin0,1993-02-05,99.1224581456
basin0,1993-02-06,96.3899303826
basin0,1993-02-07,93.5801187693
basin0,1993-02-08,89.1989494203
basin0,1993-02-09,85.2304081216
basin0,1993-02-10,81.660659085
basin0,1993-02-11,82.205355186
basin0,1993-02-12,80.2165810806
basin0,1993-02-13,77.2079942907
basin0,1993-02-14,74.4848626366
basin0,1993-02-15,72.039098024
basin0,1993-02-16,69.7915656557
basin0,1993-02-17,174.893396199
basin0,1993-02-18,188.737153643
basin0,1993-02-19,171.879689679
basin0,1993-02-20,152.998106923
basin0,1993-02-21,138.390897429
basin0,1993-02-22,126.858829483
basin0,1993-02-23,119.766838047
basin0,1993-02-24,112.880234943
basin0,1993-02-25,105.68111523
basin0,1993-02-26,99.5932208515
basin0,1993-02-27,94.2913915354
basin0,1993-02-28,89.7929690641
basin0,1993-03-01,85.7668528722
basin0,1993-03-02,83.6265649834
basin0,1993-03-03,79.9996798813
basin0,1993-03-04,76.1533483092
basin0,1993-03-05,74.1275229902
basin0,1993-03-06,71.7796648094
basin0,1993-03-07,70.360246744
basin0,1993-03-08,67.6250595688
basin0,1993-03-09,79.3417524599
basin0,1993-03-10,82.4325607368
basin0,1993-03-11,78.2205389554
basin0,1993-03-12,75.1931015563
basin0,1993-03-13,72.5274321083
basin0,1993-03-14,70.1329651858
basin0,1993-03-15,67.9590310519
basin0,1993-03-16,65.9648652748
basin0,1993-03-17,121.160078603
basin0,1993-03-18,195.153318247
basin0,1993-03-19,203.763341003
basin0,1993-03-20,178.417138839
basin0,1993-03-21,183.561553713
basin0,1993-03-22,202.771267272
basin0,1993-03-23,184.198246714
basin0,1993-03-24,554.796341514
basin0,1993-03-25,885.5283114
basin0,1993-03-26,687.809665091
basin0,1993-03-27,484.961397758
basin0,1993-03-28,441.142353269
basin0,1993-03-29,457.654447827
basin0,1993-03-30,521.114118918
basin0,1993-03-31,557.228088894
basin0,1993-04-01,772.468330911
basin0,1993-04-02,772.759338242
basin0,1993-04-03,674.172300437
basin0,1993-04-04,542.738868468
basin0,1993-04-05,330.39191482
basin0,1993-04-06,223.037568279
basin0,1993-04-07,194.809794627
basin0,1993-04-08,179.052505381
basin0,1993-04-09,183.993031076
basin0,1993-04-10,234.14738235
basin0,1993-04-11,774.271492466
basin0,1993-04-12,792.137656869
basin0,1993-04-13,586.059559023
basin0,1993-04-14,303.746841654
basin0,1993-04-15,282.260428521
basin0,1993-04-16,286.270849887
basin0,1993-04-17,1292.79148146
basin0,1993-04-18,1113.12568658
basin0,1993-04-19,604.933560135
basin0,1993-04-20,449.81453556
basin0,1993-04-21,359.304735199
basin0,1993-04-22,620.60196326
basin0,1993-04-23,847.46490828
basin0,1993-04-24,701.296742797
basin0,1993-04-25,564.063031664
basin0,1993-04-26,505.346636863
basin0,1993-04-27,927.430931758
basin0,1993-04-28,906.419561905
basin0,1993-04-29,562.537527497
basin0,1993-04-30,431.153726048
basin0,1993-05-01,366.871773604
basin0,1993-05-02,338.027408692
basin0,1993-05-03,314.770867301
basin0,1993-05-04,291.01265932
basin0,1993-05-05,343.58099352
basin0,1993-05-06,418.708319514
basin0,1993-05-07,454.410498553
basin0,1993-05-08,307.98227273
basin0,1993-05-09,230.666189422
basin0,1993-05-10,185.795526381
basin0,1993-05-11,156.203687792
basin0,1993-05-12,135.939860317
basin0,1993-05-13,117.381216319
basin0,1993-05-14,111.011103864
basin0,1993-05-15,100.30052466
basin0,1993-05-16,90.5507304559
basin0,1993-05-17,86.3921474411
basin0,1993-05-18,80.0408504898
basin0,1993-05-19,84.6254477352
basin0,1993-05-20,76.1403559821
basin0,1993-05-21,86.4222695845
basin0,1993-05-22,75.5459054191
basin0,1993-05-23,69.983693741
basin0,1993-05-24,65.8719151271
basin0,1993-05-25,62.3690587692
basin0,1993-05-26,59.248579912
basin0,1993-05-27,56.4538612443
basin0,1993-05-28,53.9349985257
basin0,1993-05-29,51.4490573663
basin0,1993-05-30,51.5340928574
basin0,1993-05-31,50.0369165848
basin0,1993-06-01,88.9706168118
basin0,1993-06-02,57.2563504622
basin0,1993-06-03,54.4306349417
basin0,1993-06-04,51.8332521228
basin0,1993-06-05,50.242801655
basin0,1993-06-06,81.8151528391
basin0,1993-06-07,54.9287914431
basin0,1993-06-08,51.4847895647
basin0,1993-06-09,51.5156842823
basin0,1993-06-10,60.8372250867
basin0,1993-06-11,59.3415964203
basin0,1993-06-12,57.275091914
basin0,1993-06-13,54.6740268345
basin0,1993-06-14,52.32123616
basin0,1993-06-15,50.1825135563
basin0,1993-06-16,48.2296942942
basin0,1993-06-17,46.4393725255
basin0,1993-06-18,44.7919330566
basin0,1993-06-19,43.2708109715
basin0,1993-06-20,42.2166943805
basin0,1993-06-21,84.1032860195
basin0,1993-06-22,111.490668801
basin0,1993-06-23,77.6191676567
basin0,1993-06-24,73.0952328181
basin0,1993-06-25,68.585403115
basin0,1993-06-26,64.7628624404
basin0,1993-06-27,62.9553589227
basin0,1993-06-28,61.7738828821
basin0,1993-06-29,59.0814080468
basin0,1993-06-30,56.299293654
basin0,1993-07-01,51.4705981909
basin0,1993-07-02,49.1980500754
basin0,1993-07-03,47.2842215877
basin0,1993-07-04,47.7369770895
basin0,1993-07-05,46.2950268772
basin0,1993-07-06,44.471732973
basin0,1993-07-07,42.7953082917
basin0,1993-07-08,41.2485730767
basin0,1993-07-09,39.8169390135
basin0,1993-07-10,38.4879366612
basin0,1993-07-11,37.2508429382
basin0,1993-07-12,36.0963847339
basin0,1993-07-13,34.7130584548
basin0,1993-07-14,34.4578311632
basin0,1993-07-15,33.1606583789
basin0,1993-07-16,32.6941634833
basin0,1993-07-17,31.8205242397
basin0,1993-07-18,30.9953668268
basin0,1993-07-19,30.2154853332
basin0,1993-07-20,60.2118506682
basin0,1993-07-21,33.8773972862
basin0,1993-07-22,33.5744064962
basin0,1993-07-23,32.6480897938
basin0,1993-07-24,31.7755840318
basin0,1993-07-25,30.9523071911
basin0,1993-07-26,30.1741850583
basin0,1993-07-27,30.9938967198
basin0,1993-07-28,30.6066965504
basin0,1993-07-29,29.9746611391
basin0,1993-07-30,29.2483158954
basin0,1993-07-31,32.6186084182
basin0,1993-08-01,29.5115879988
basin0,1993-08-02,28.866382099
basin0,1993-08-03,29.9310558509
basin0,1993-08-04,29.433033211
basin0,1993-08-05,28.8526691909
basin0,1993-08-06,28.1834522542
basin0,1993-08-07,27.8390315515
basin0,1993-08-08,31.817012749
basin0,1993-08-09,30.2893234515
basin0,1993-08-10,29.6542021661
basin0,1993-08-11,28.9437020468
basin0,1993-08-12,30.245868377
